exercicio;periodo;periodicidade;instituicao;cod_ibge;uf;co_poder;populacao;anexo;esfera;rotulo;coluna;cod_conta;conta;valor
2019;3;Q;Governo do Estado da Bahia;29;BA;E;14812617;RGF-Anexo 01;E;Padrão;<MR-11>;DespesaComPessoalAtivoBruta;Pessoal Ativo;79650444.46
2019;3;Q;Governo do Estado da Bahia;29;BA;E;14812617;RGF-Anexo 01;E;Padrão;<MR-10>;DespesaComPessoalAtivoBruta;Pessoal Ativo;579511314.26
2019;3;Q;Governo do Estado da Bahia;29;BA;E;14812617;RGF-Anexo 01;E;Padrão;<MR-9>;DespesaComPessoalAtivoBruta;Pessoal Ativo;684816536.4
2019;3;Q;Governo do Estado da Bahia;29;BA;E;14812617;RGF-Anexo 01;E;Padrão;<MR-8>;DespesaComPessoalAtivoBruta;Pessoal Ativo;2524400551.28
2019;3;Q;Governo do Estado da Bahia;29;BA;E;14812617;RGF-Anexo 01;E;Padrão;<MR-7>;DespesaComPessoalAtivoBruta;Pessoal Ativo;802756663.75
2019;3;Q;Governo do Estado da Bahia;29;BA;E;14812617;RGF-Anexo 01;E;Padrão;<MR-6>;DespesaComPessoalAtivoBruta;Pessoal Ativo;1098438648.48
2019;3;Q;Governo do Estado da Bahia;29;BA;E;14812617;RGF-Anexo 01;E;Padrão;<MR-5>;DespesaComPessoalAtivoBruta;Pessoal Ativo;1076794739.61
2019;3;Q;Governo do Estado da Bahia;29;BA;E;14812617;RGF-Anexo 01;E;Padrão;<MR-4>;DespesaComPessoalAtivoBruta;Pessoal Ativo;1091075753.19
2019;3;Q;Governo do Estado da Bahia;29;BA;E;14812617;RGF-Anexo 01;E;Padrão;<MR-3>;DespesaComPessoalAtivoBruta;Pessoal Ativo;807756095.4
2019;3;Q;Governo do Estado da Bahia;29;BA;E;14812617;RGF-Anexo 01;E;Padrão;<MR-2>;DespesaComPessoalAtivoBruta;Pessoal Ativo;988821578.36
2019;3;Q;Governo do Estado da Bahia;29;BA;E;14812617;RGF-Anexo 01;E;Padrão;<MR-1>;DespesaComPessoalAtivoBruta;Pessoal Ativo;1264953669.9
2019;3;Q;Governo do Estado da Bahia;29;BA;E;14812617;RGF-Anexo 01;E;Padrão;<MR>;DespesaComPessoalAtivoBruta;Pessoal Ativo;1770555165.7
2019;3;Q;Governo do Estado da Bahia;29;BA;E;14812617;RGF-Anexo 01;E;Padrão;TOTAL (ÚLTIMOS 12 MESES) (a);DespesaComPessoalAtivoBruta;Pessoal Ativo;12769531160.79
2019;3;Q;Governo do Estado da Bahia;29;BA;E;14812617;RGF-Anexo 01;E;Padrão;INSCRITAS EM RESTOS A PAGAR NÃO PROCESSADOS (b);DespesaComPessoalAtivoBruta;Pessoal Ativo;605357.12
2019;3;Q;Governo do Estado da Bahia;29;BA;E;14812617;RGF-Anexo 01;E;Padrão;<MR-11>;VencimentosVantagensEOutrasDespesasVariaveis;Vencimentos, Vantagens e Outras Despesas Variáveis;67743360.96
2019;3;Q;Governo do Estado da Bahia;29;BA;E;14812617;RGF-Anexo 01;E;Padrão;<MR-10>;VencimentosVantagensEOutrasDespesasVariaveis;Vencimentos, Vantagens e Outras Despesas Variáveis;469241281.66
2019;3;Q;Governo do Estado da Bahia;29;BA;E;14812617;RGF-Anexo 01;E;Padrão;<MR-9>;VencimentosVantagensEOutrasDespesasVariaveis;Vencimentos, Vantagens e Outras Despesas Variáveis;585497633.84
2019;3;Q;Governo do Estado da Bahia;29;BA;E;14812617;RGF-Anexo 01;E;Padrão;<MR-8>;VencimentosVantagensEOutrasDespesasVariaveis;Vencimentos, Vantagens e Outras Despesas Variáveis;2085169269.99
2019;3;Q;Governo do Estado da Bahia;29;BA;E;14812617;RGF-Anexo 01;E;Padrão;<MR-7>;VencimentosVantagensEOutrasDespesasVariaveis;Vencimentos, Vantagens e Outras Despesas Variáveis;679684118.39
2019;3;Q;Governo do Estado da Bahia;29;BA;E;14812617;RGF-Anexo 01;E;Padrão;<MR-6>;VencimentosVantagensEOutrasDespesasVariaveis;Vencimentos, Vantagens e Outras Despesas Variáveis;915533919.45
2019;3;Q;Governo do Estado da Bahia;29;BA;E;14812617;RGF-Anexo 01;E;Padrão;<MR-5>;VencimentosVantagensEOutrasDespesasVariaveis;Vencimentos, Vantagens e Outras Despesas Variáveis;895746587.73
2019;3;Q;Governo do Estado da Bahia;29;BA;E;14812617;RGF-Anexo 01;E;Padrão;<MR-4>;VencimentosVantagensEOutrasDespesasVariaveis;Vencimentos, Vantagens e Outras Despesas Variáveis;903019487.13
2019;3;Q;Governo do Estado da Bahia;29;BA;E;14812617;RGF-Anexo 01;E;Padrão;<MR-3>;VencimentosVantagensEOutrasDespesasVariaveis;Vencimentos, Vantagens e Outras Despesas Variáveis;651831324.51
2019;3;Q;Governo do Estado da Bahia;29;BA;E;14812617;RGF-Anexo 01;E;Padrão;<MR-2>;VencimentosVantagensEOutrasDespesasVariaveis;Vencimentos, Vantagens e Outras Despesas Variáveis;825995256.48
2019;3;Q;Governo do Estado da Bahia;29;BA;E;14812617;RGF-Anexo 01;E;Padrão;<MR-1>;VencimentosVantagensEOutrasDespesasVariaveis;Vencimentos, Vantagens e Outras Despesas Variáveis;1056272906.27
2019;3;Q;Governo do Estado da Bahia;29;BA;E;14812617;RGF-Anexo 01;E;Padrão;<MR>;VencimentosVantagensEOutrasDespesasVariaveis;Vencimentos, Vantagens e Outras Despesas Variáveis;1391679079.24
2019;3;Q;Governo do Estado da Bahia;29;BA;E;14812617;RGF-Anexo 01;E;Padrão;TOTAL (ÚLTIMOS 12 MESES) (a);VencimentosVantagensEOutrasDespesasVariaveis;Vencimentos, Vantagens e Outras Despesas Variáveis;10527414225.65
2019;3;Q;Governo do Estado da Bahia;29;BA;E;14812617;RGF-Anexo 01;E;Padrão;INSCRITAS EM RESTOS A PAGAR NÃO PROCESSADOS (b);VencimentosVantagensEOutrasDespesasVariaveis;Vencimentos, Vantagens e Outras Despesas Variáveis;605357.12
2019;3;Q;Governo do Estado da Bahia;29;BA;E;14812617;RGF-Anexo 01;E;Padrão;<MR-11>;ObrigacoesPatronais;Obrigações Patronais;11907083.5
2019;3;Q;Governo do Estado da Bahia;29;BA;E;14812617;RGF-Anexo 01;E;Padrão;<MR-10>;ObrigacoesPatronais;Obrigações Patronais;110236881.44
2019;3;Q;Governo do Estado da Bahia;29;BA;E;14812617;RGF-Anexo 01;E;Padrão;<MR-9>;ObrigacoesPatronais;Obrigações Patronais;99304064.52
2019;3;Q;Governo do Estado da Bahia;29;BA;E;14812617;RGF-Anexo 01;E;Padrão;<MR-8>;ObrigacoesPatronais;Obrigações Patronais;439147373.39
2019;3;Q;Governo do Estado da Bahia;29;BA;E;14812617;RGF-Anexo 01;E;Padrão;<MR-7>;ObrigacoesPatronais;Obrigações Patronais;123023257.91
2019;3;Q;Governo do Estado da Bahia;29;BA;E;14812617;RGF-Anexo 01;E;Padrão;<MR-6>;ObrigacoesPatronais;Obrigações Patronais;182867070.73
2019;3;Q;Governo do Estado da Bahia;29;BA;E;14812617;RGF-Anexo 01;E;Padrão;<MR-5>;ObrigacoesPatronais;Obrigações Patronais;180974306.68
2019;3;Q;Governo do Estado da Bahia;29;BA;E;14812617;RGF-Anexo 01;E;Padrão;<MR-4>;ObrigacoesPatronais;Obrigações Patronais;187987210.06
2019;3;Q;Governo do Estado da Bahia;29;BA;E;14812617;RGF-Anexo 01;E;Padrão;<MR-3>;ObrigacoesPatronais;Obrigações Patronais;155898744.09
2019;3;Q;Governo do Estado da Bahia;29;BA;E;14812617;RGF-Anexo 01;E;Padrão;<MR-2>;ObrigacoesPatronais;Obrigações Patronais;162821860.94
2019;3;Q;Governo do Estado da Bahia;29;BA;E;14812617;RGF-Anexo 01;E;Padrão;<MR-1>;ObrigacoesPatronais;Obrigações Patronais;208620471.86
2019;3;Q;Governo do Estado da Bahia;29;BA;E;14812617;RGF-Anexo 01;E;Padrão;<MR>;ObrigacoesPatronais;Obrigações Patronais;378863638.56
2019;3;Q;Governo do Estado da Bahia;29;BA;E;14812617;RGF-Anexo 01;E;Padrão;TOTAL (ÚLTIMOS 12 MESES) (a);ObrigacoesPatronais;Obrigações Patronais;2241651963.68
2019;3;Q;Governo do Estado da Bahia;29;BA;E;14812617;RGF-Anexo 01;E;Padrão;<MR-10>;BeneficiosPrevidenciarios;Benefícios Previdenciários;33151.16
2019;3;Q;Governo do Estado da Bahia;29;BA;E;14812617;RGF-Anexo 01;E;Padrão;<MR-9>;BeneficiosPrevidenciarios;Benefícios Previdenciários;14838.04
2019;3;Q;Governo do Estado da Bahia;29;BA;E;14812617;RGF-Anexo 01;E;Padrão;<MR-8>;BeneficiosPrevidenciarios;Benefícios Previdenciários;83907.9
2019;3;Q;Governo do Estado da Bahia;29;BA;E;14812617;RGF-Anexo 01;E;Padrão;<MR-7>;BeneficiosPrevidenciarios;Benefícios Previdenciários;49287.45
2019;3;Q;Governo do Estado da Bahia;29;BA;E;14812617;RGF-Anexo 01;E;Padrão;<MR-6>;BeneficiosPrevidenciarios;Benefícios Previdenciários;37658.3
2019;3;Q;Governo do Estado da Bahia;29;BA;E;14812617;RGF-Anexo 01;E;Padrão;<MR-5>;BeneficiosPrevidenciarios;Benefícios Previdenciários;73845.2
2019;3;Q;Governo do Estado da Bahia;29;BA;E;14812617;RGF-Anexo 01;E;Padrão;<MR-4>;BeneficiosPrevidenciarios;Benefícios Previdenciários;69056.0
2019;3;Q;Governo do Estado da Bahia;29;BA;E;14812617;RGF-Anexo 01;E;Padrão;<MR-3>;BeneficiosPrevidenciarios;Benefícios Previdenciários;26026.8
2019;3;Q;Governo do Estado da Bahia;29;BA;E;14812617;RGF-Anexo 01;E;Padrão;<MR-2>;BeneficiosPrevidenciarios;Benefícios Previdenciários;4460.94
2019;3;Q;Governo do Estado da Bahia;29;BA;E;14812617;RGF-Anexo 01;E;Padrão;<MR-1>;BeneficiosPrevidenciarios;Benefícios Previdenciários;60291.77
2019;3;Q;Governo do Estado da Bahia;29;BA;E;14812617;RGF-Anexo 01;E;Padrão;<MR>;BeneficiosPrevidenciarios;Benefícios Previdenciários;12447.9
2019;3;Q;Governo do Estado da Bahia;29;BA;E;14812617;RGF-Anexo 01;E;Padrão;TOTAL (ÚLTIMOS 12 MESES) (a);BeneficiosPrevidenciarios;Benefícios Previdenciários;464971.46
2019;3;Q;Governo do Estado da Bahia;29;BA;E;14812617;RGF-Anexo 01;E;Padrão;<MR-11>;DespesaComPessoalInativoEPensionistasBruta;Pessoal Inativo e Pensionistas;137158.22
2019;3;Q;Governo do Estado da Bahia;29;BA;E;14812617;RGF-Anexo 01;E;Padrão;<MR-10>;DespesaComPessoalInativoEPensionistasBruta;Pessoal Inativo e Pensionistas;149863815.32
2019;3;Q;Governo do Estado da Bahia;29;BA;E;14812617;RGF-Anexo 01;E;Padrão;<MR-9>;DespesaComPessoalInativoEPensionistasBruta;Pessoal Inativo e Pensionistas;468874351.55
2019;3;Q;Governo do Estado da Bahia;29;BA;E;14812617;RGF-Anexo 01;E;Padrão;<MR-8>;DespesaComPessoalInativoEPensionistasBruta;Pessoal Inativo e Pensionistas;1584095962.3
2019;3;Q;Governo do Estado da Bahia;29;BA;E;14812617;RGF-Anexo 01;E;Padrão;<MR-7>;DespesaComPessoalInativoEPensionistasBruta;Pessoal Inativo e Pensionistas;544933311.45
2019;3;Q;Governo do Estado da Bahia;29;BA;E;14812617;RGF-Anexo 01;E;Padrão;<MR-6>;DespesaComPessoalInativoEPensionistasBruta;Pessoal Inativo e Pensionistas;548289459.09
2019;3;Q;Governo do Estado da Bahia;29;BA;E;14812617;RGF-Anexo 01;E;Padrão;<MR-5>;DespesaComPessoalInativoEPensionistasBruta;Pessoal Inativo e Pensionistas;553702251.72
2019;3;Q;Governo do Estado da Bahia;29;BA;E;14812617;RGF-Anexo 01;E;Padrão;<MR-4>;DespesaComPessoalInativoEPensionistasBruta;Pessoal Inativo e Pensionistas;552669227.94
2019;3;Q;Governo do Estado da Bahia;29;BA;E;14812617;RGF-Anexo 01;E;Padrão;<MR-3>;DespesaComPessoalInativoEPensionistasBruta;Pessoal Inativo e Pensionistas;559160389.45
2019;3;Q;Governo do Estado da Bahia;29;BA;E;14812617;RGF-Anexo 01;E;Padrão;<MR-2>;DespesaComPessoalInativoEPensionistasBruta;Pessoal Inativo e Pensionistas;535032067.3
2019;3;Q;Governo do Estado da Bahia;29;BA;E;14812617;RGF-Anexo 01;E;Padrão;<MR-1>;DespesaComPessoalInativoEPensionistasBruta;Pessoal Inativo e Pensionistas;524205494.05
2019;3;Q;Governo do Estado da Bahia;29;BA;E;14812617;RGF-Anexo 01;E;Padrão;<MR>;DespesaComPessoalInativoEPensionistasBruta;Pessoal Inativo e Pensionistas;871129572.35
2019;3;Q;Governo do Estado da Bahia;29;BA;E;14812617;RGF-Anexo 01;E;Padrão;TOTAL (ÚLTIMOS 12 MESES) (a);DespesaComPessoalInativoEPensionistasBruta;Pessoal Inativo e Pensionistas;6892093060.74
2019;3;Q;Governo do Estado da Bahia;29;BA;E;14812617;RGF-Anexo 01;E;Padrão;<MR-11>;AposentadoriasReservaEReformas;Aposentadorias, Reserva e Reformas;68003.0
2019;3;Q;Governo do Estado da Bahia;29;BA;E;14812617;RGF-Anexo 01;E;Padrão;<MR-10>;AposentadoriasReservaEReformas;Aposentadorias, Reserva e Reformas;2055519.63
2019;3;Q;Governo do Estado da Bahia;29;BA;E;14812617;RGF-Anexo 01;E;Padrão;<MR-9>;AposentadoriasReservaEReformas;Aposentadorias, Reserva e Reformas;468025754.28
2019;3;Q;Governo do Estado da Bahia;29;BA;E;14812617;RGF-Anexo 01;E;Padrão;<MR-8>;AposentadoriasReservaEReformas;Aposentadorias, Reserva e Reformas;1381274946.02
2019;3;Q;Governo do Estado da Bahia;29;BA;E;14812617;RGF-Anexo 01;E;Padrão;<MR-7>;AposentadoriasReservaEReformas;Aposentadorias, Reserva e Reformas;473628020.18
2019;3;Q;Governo do Estado da Bahia;29;BA;E;14812617;RGF-Anexo 01;E;Padrão;<MR-6>;AposentadoriasReservaEReformas;Aposentadorias, Reserva e Reformas;473265377.08
2019;3;Q;Governo do Estado da Bahia;29;BA;E;14812617;RGF-Anexo 01;E;Padrão;<MR-5>;AposentadoriasReservaEReformas;Aposentadorias, Reserva e Reformas;477670201.79
2019;3;Q;Governo do Estado da Bahia;29;BA;E;14812617;RGF-Anexo 01;E;Padrão;<MR-4>;AposentadoriasReservaEReformas;Aposentadorias, Reserva e Reformas;477104632.65
2019;3;Q;Governo do Estado da Bahia;29;BA;E;14812617;RGF-Anexo 01;E;Padrão;<MR-3>;AposentadoriasReservaEReformas;Aposentadorias, Reserva e Reformas;480677139.91
2019;3;Q;Governo do Estado da Bahia;29;BA;E;14812617;RGF-Anexo 01;E;Padrão;<MR-2>;AposentadoriasReservaEReformas;Aposentadorias, Reserva e Reformas;455638023.85
2019;3;Q;Governo do Estado da Bahia;29;BA;E;14812617;RGF-Anexo 01;E;Padrão;<MR-1>;AposentadoriasReservaEReformas;Aposentadorias, Reserva e Reformas;498852212.62
2019;3;Q;Governo do Estado da Bahia;29;BA;E;14812617;RGF-Anexo 01;E;Padrão;<MR>;AposentadoriasReservaEReformas;Aposentadorias, Reserva e Reformas;762744418.74
2019;3;Q;Governo do Estado da Bahia;29;BA;E;14812617;RGF-Anexo 01;E;Padrão;TOTAL (ÚLTIMOS 12 MESES) (a);AposentadoriasReservaEReformas;Aposentadorias, Reserva e Reformas;5951004249.75
2019;3;Q;Governo do Estado da Bahia;29;BA;E;14812617;RGF-Anexo 01;E;Padrão;<MR-11>;DespesasPensoesInativosEPensionistas;Pensões;69155.22
2019;3;Q;Governo do Estado da Bahia;29;BA;E;14812617;RGF-Anexo 01;E;Padrão;<MR-10>;DespesasPensoesInativosEPensionistas;Pensões;147807744.09
2019;3;Q;Governo do Estado da Bahia;29;BA;E;14812617;RGF-Anexo 01;E;Padrão;<MR-9>;DespesasPensoesInativosEPensionistas;Pensões;847990.51
2019;3;Q;Governo do Estado da Bahia;29;BA;E;14812617;RGF-Anexo 01;E;Padrão;<MR-8>;DespesasPensoesInativosEPensionistas;Pensões;202819306.32
2019;3;Q;Governo do Estado da Bahia;29;BA;E;14812617;RGF-Anexo 01;E;Padrão;<MR-7>;DespesasPensoesInativosEPensionistas;Pensões;71304519.03
2019;3;Q;Governo do Estado da Bahia;29;BA;E;14812617;RGF-Anexo 01;E;Padrão;<MR-6>;DespesasPensoesInativosEPensionistas;Pensões;75023199.45
2019;3;Q;Governo do Estado da Bahia;29;BA;E;14812617;RGF-Anexo 01;E;Padrão;<MR-5>;DespesasPensoesInativosEPensionistas;Pensões;76031884.45
2019;3;Q;Governo do Estado da Bahia;29;BA;E;14812617;RGF-Anexo 01;E;Padrão;<MR-4>;DespesasPensoesInativosEPensionistas;Pensões;75564429.81
2019;3;Q;Governo do Estado da Bahia;29;BA;E;14812617;RGF-Anexo 01;E;Padrão;<MR-3>;DespesasPensoesInativosEPensionistas;Pensões;78483084.06
2019;3;Q;Governo do Estado da Bahia;29;BA;E;14812617;RGF-Anexo 01;E;Padrão;<MR-2>;DespesasPensoesInativosEPensionistas;Pensões;79393877.97
2019;3;Q;Governo do Estado da Bahia;29;BA;E;14812617;RGF-Anexo 01;E;Padrão;<MR-1>;DespesasPensoesInativosEPensionistas;Pensões;25353115.95
2019;3;Q;Governo do Estado da Bahia;29;BA;E;14812617;RGF-Anexo 01;E;Padrão;<MR>;DespesasPensoesInativosEPensionistas;Pensões;108384988.13
2019;3;Q;Governo do Estado da Bahia;29;BA;E;14812617;RGF-Anexo 01;E;Padrão;TOTAL (ÚLTIMOS 12 MESES) (a);DespesasPensoesInativosEPensionistas;Pensões;941083294.99
2019;3;Q;Governo do Estado da Bahia;29;BA;E;14812617;RGF-Anexo 01;E;Padrão;<MR-10>;OutrosBeneficiosPrevidenciariosInativosEPensionistas;Outros Benefícios Previdenciários;551.6
2019;3;Q;Governo do Estado da Bahia;29;BA;E;14812617;RGF-Anexo 01;E;Padrão;<MR-9>;OutrosBeneficiosPrevidenciariosInativosEPensionistas;Outros Benefícios Previdenciários;606.76
2019;3;Q;Governo do Estado da Bahia;29;BA;E;14812617;RGF-Anexo 01;E;Padrão;<MR-8>;OutrosBeneficiosPrevidenciariosInativosEPensionistas;Outros Benefícios Previdenciários;1709.96
2019;3;Q;Governo do Estado da Bahia;29;BA;E;14812617;RGF-Anexo 01;E;Padrão;<MR-7>;OutrosBeneficiosPrevidenciariosInativosEPensionistas;Outros Benefícios Previdenciários;772.24
2019;3;Q;Governo do Estado da Bahia;29;BA;E;14812617;RGF-Anexo 01;E;Padrão;<MR-6>;OutrosBeneficiosPrevidenciariosInativosEPensionistas;Outros Benefícios Previdenciários;882.56
2019;3;Q;Governo do Estado da Bahia;29;BA;E;14812617;RGF-Anexo 01;E;Padrão;<MR-5>;OutrosBeneficiosPrevidenciariosInativosEPensionistas;Outros Benefícios Previdenciários;165.48
2019;3;Q;Governo do Estado da Bahia;29;BA;E;14812617;RGF-Anexo 01;E;Padrão;<MR-4>;OutrosBeneficiosPrevidenciariosInativosEPensionistas;Outros Benefícios Previdenciários;165.48
2019;3;Q;Governo do Estado da Bahia;29;BA;E;14812617;RGF-Anexo 01;E;Padrão;<MR-3>;OutrosBeneficiosPrevidenciariosInativosEPensionistas;Outros Benefícios Previdenciários;165.48
2019;3;Q;Governo do Estado da Bahia;29;BA;E;14812617;RGF-Anexo 01;E;Padrão;<MR-2>;OutrosBeneficiosPrevidenciariosInativosEPensionistas;Outros Benefícios Previdenciários;165.48
2019;3;Q;Governo do Estado da Bahia;29;BA;E;14812617;RGF-Anexo 01;E;Padrão;<MR-1>;OutrosBeneficiosPrevidenciariosInativosEPensionistas;Outros Benefícios Previdenciários;165.48
2019;3;Q;Governo do Estado da Bahia;29;BA;E;14812617;RGF-Anexo 01;E;Padrão;<MR>;OutrosBeneficiosPrevidenciariosInativosEPensionistas;Outros Benefícios Previdenciários;165.48
2019;3;Q;Governo do Estado da Bahia;29;BA;E;14812617;RGF-Anexo 01;E;Padrão;TOTAL (ÚLTIMOS 12 MESES) (a);OutrosBeneficiosPrevidenciariosInativosEPensionistas;Outros Benefícios Previdenciários;5516.0
2019;3;Q;Governo do Estado da Bahia;29;BA;E;14812617;RGF-Anexo 01;E;Padrão;<MR-10>;DespesaComPessoalDecorrenteDeTerceirizacaoPorSubstituicaoBruta;Outras Despesas de Pessoal decorrentes de Contratos de Terceirização ou de contratação de forma indireta (§ 1º do art. 18 da LRF);844165.61
2019;3;Q;Governo do Estado da Bahia;29;BA;E;14812617;RGF-Anexo 01;E;Padrão;<MR-9>;DespesaComPessoalDecorrenteDeTerceirizacaoPorSubstituicaoBruta;Outras Despesas de Pessoal decorrentes de Contratos de Terceirização ou de contratação de forma indireta (§ 1º do art. 18 da LRF);3231008.07
2019;3;Q;Governo do Estado da Bahia;29;BA;E;14812617;RGF-Anexo 01;E;Padrão;<MR-8>;DespesaComPessoalDecorrenteDeTerceirizacaoPorSubstituicaoBruta;Outras Despesas de Pessoal decorrentes de Contratos de Terceirização ou de contratação de forma indireta (§ 1º do art. 18 da LRF);4194441.05
2019;3;Q;Governo do Estado da Bahia;29;BA;E;14812617;RGF-Anexo 01;E;Padrão;<MR-7>;DespesaComPessoalDecorrenteDeTerceirizacaoPorSubstituicaoBruta;Outras Despesas de Pessoal decorrentes de Contratos de Terceirização ou de contratação de forma indireta (§ 1º do art. 18 da LRF);4560234.67
2019;3;Q;Governo do Estado da Bahia;29;BA;E;14812617;RGF-Anexo 01;E;Padrão;<MR-6>;DespesaComPessoalDecorrenteDeTerceirizacaoPorSubstituicaoBruta;Outras Despesas de Pessoal decorrentes de Contratos de Terceirização ou de contratação de forma indireta (§ 1º do art. 18 da LRF);4628646.75
2019;3;Q;Governo do Estado da Bahia;29;BA;E;14812617;RGF-Anexo 01;E;Padrão;<MR-5>;DespesaComPessoalDecorrenteDeTerceirizacaoPorSubstituicaoBruta;Outras Despesas de Pessoal decorrentes de Contratos de Terceirização ou de contratação de forma indireta (§ 1º do art. 18 da LRF);10441697.98
2019;3;Q;Governo do Estado da Bahia;29;BA;E;14812617;RGF-Anexo 01;E;Padrão;<MR-4>;DespesaComPessoalDecorrenteDeTerceirizacaoPorSubstituicaoBruta;Outras Despesas de Pessoal decorrentes de Contratos de Terceirização ou de contratação de forma indireta (§ 1º do art. 18 da LRF);6054863.4
2019;3;Q;Governo do Estado da Bahia;29;BA;E;14812617;RGF-Anexo 01;E;Padrão;<MR-3>;DespesaComPessoalDecorrenteDeTerceirizacaoPorSubstituicaoBruta;Outras Despesas de Pessoal decorrentes de Contratos de Terceirização ou de contratação de forma indireta (§ 1º do art. 18 da LRF);11047987.86
2019;3;Q;Governo do Estado da Bahia;29;BA;E;14812617;RGF-Anexo 01;E;Padrão;<MR-2>;DespesaComPessoalDecorrenteDeTerceirizacaoPorSubstituicaoBruta;Outras Despesas de Pessoal decorrentes de Contratos de Terceirização ou de contratação de forma indireta (§ 1º do art. 18 da LRF);3451193.39
2019;3;Q;Governo do Estado da Bahia;29;BA;E;14812617;RGF-Anexo 01;E;Padrão;<MR-1>;DespesaComPessoalDecorrenteDeTerceirizacaoPorSubstituicaoBruta;Outras Despesas de Pessoal decorrentes de Contratos de Terceirização ou de contratação de forma indireta (§ 1º do art. 18 da LRF);10458458.59
2019;3;Q;Governo do Estado da Bahia;29;BA;E;14812617;RGF-Anexo 01;E;Padrão;<MR>;DespesaComPessoalDecorrenteDeTerceirizacaoPorSubstituicaoBruta;Outras Despesas de Pessoal decorrentes de Contratos de Terceirização ou de contratação de forma indireta (§ 1º do art. 18 da LRF);7633560.8
2019;3;Q;Governo do Estado da Bahia;29;BA;E;14812617;RGF-Anexo 01;E;Padrão;TOTAL (ÚLTIMOS 12 MESES) (a);DespesaComPessoalDecorrenteDeTerceirizacaoPorSubstituicaoBruta;Outras Despesas de Pessoal decorrentes de Contratos de Terceirização ou de contratação de forma indireta (§ 1º do art. 18 da LRF);66546258.17
2019;3;Q;Governo do Estado da Bahia;29;BA;E;14812617;RGF-Anexo 01;E;Padrão;INSCRITAS EM RESTOS A PAGAR NÃO PROCESSADOS (b);DespesaComPessoalDecorrenteDeTerceirizacaoPorSubstituicaoBruta;Outras Despesas de Pessoal decorrentes de Contratos de Terceirização ou de contratação de forma indireta (§ 1º do art. 18 da LRF);1542.0
2019;3;Q;Governo do Estado da Bahia;29;BA;E;14812617;RGF-Anexo 01;E;Padrão;<MR-11>;DespesaComPessoalNaoComputada;DESPESAS NÃO COMPUTADAS (§ 1º do art. 19 da LRF) (II);65716574.58
